customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,shap_age,shap_bureau_score,shap_dti,shap_utilization,shap_region,shap_employment_type
8083,48,East,Salaried,Healthcare,2026Q1,95221.59,607.0,42.32,62.27,26.59,119542.38,0.3832,0.16777,0,-0.013,0.0609,0.0069,0.0211,0.0,-0.0187
8084,55,West,SelfEmployed,Construction,2026Q1,88147.51,663.0,35.35,18.76,18.5,284345.97,0.2578,0.07786,0,-0.0236,-0.0114,-0.0072,-0.0329,0.0086,0.0198
8085,60,East,Salaried,Healthcare,2026Q1,63089.35,651.0,53.46,6.66,86.54,181419.88,0.3585,0.06142,0,-0.0285,-0.0006,0.0135,-0.037,0.0,-0.0071
8086,48,North,Business,Healthcare,2026Q1,77793.94,665.0,18.68,79.84,69.68,144262.62,0.3094,0.10506,1,-0.0074,-0.015,-0.0431,0.0263,0.0,0.0
8087,52,North,Business,Manufacturing,2026Q1,100939.92,609.0,24.56,27.78,69.96,128380.16,0.5581,0.07092,0,-0.018,0.0319,-0.0297,-0.0252,0.0,0.0
8088,60,West,Business,Retail,2026Q1,126400.38,595.0,34.5,74.41,90.99,100069.34,0.4249,0.2015,0,-0.0726,0.0758,-0.0174,0.0407,0.0176,0.0
8089,47,North,Salaried,Retail,2026Q1,89368.55,536.0,,31.9,76.61,249708.43,0.4431,0.26886,0,-0.0102,0.1534,-0.0185,-0.0411,0.0,-0.0221
8090,55,West,Business,Retail,2026Q1,84904.36,632.0,37.86,70.91,86.61,71405.91,0.3917,0.16493,0,-0.0401,0.0241,-0.0057,0.0299,0.015,0.0
8091,52,East,Business,Construction,2026Q1,96934.58,611.0,62.7,44.28,37.33,299404.35,0.4394,0.25256,0,-0.0342,0.0622,0.0653,-0.0116,0.0,0.0
8092,46,North,Business,Retail,2026Q1,110369.49,711.0,68.17,67.15,59.94,128964.55,0.429,0.12632,0,-0.0032,-0.0975,0.0525,0.0219,0.0,0.0
8093,36,South,Salaried,Healthcare,2026Q1,67179.06,607.0,32.55,63.63,100.0,131635.98,0.3974,0.16702,0,0.0386,0.0677,-0.0257,0.0258,0.0,-0.0205
8094,40,East,Salaried,Transport,2026Q1,42729.27,581.0,43.03,80.13,72.79,57686.91,0.3215,0.34268,0,0.0297,0.1398,0.0131,0.0733,0.0,-0.0267
8095,61,South,Business,Manufacturing,2026Q1,93266.89,657.0,35.0,78.76,5.0,42749.48,0.2992,0.09738,0,-0.047,-0.007,-0.0091,0.0263,0.0,0.0
8096,32,West,Business,Healthcare,2026Q1,21207.32,525.0,37.85,63.4,64.24,94325.71,0.3954,0.58951,0,0.0902,0.3005,-0.0107,0.0401,0.03,0.0
8097,70,North,Salaried,Construction,2026Q1,104239.17,638.0,,41.3,47.97,340972.25,0.3124,0.08497,0,-0.0699,0.0093,0.0207,-0.0081,0.0,-0.0094
8098,43,South,Business,Manufacturing,2026Q1,113105.68,576.0,65.42,8.95,41.48,235986.12,0.5568,0.28774,0,0.0105,0.1239,0.0847,-0.1044,0.0,0.0
8099,31,South,Salaried,Healthcare,2026Q1,90259.86,535.0,67.26,44.2,83.45,191633.89,0.4307,0.50114,0,0.0973,0.2846,0.134,-0.0174,0.0,-0.0299
8100,44,West,Salaried,Retail,2026Q1,74218.16,627.0,48.05,42.13,50.31,186996.75,0.2968,0.16878,1,0.0039,0.0324,0.0213,-0.0136,0.0161,-0.0174
8101,25,West,Salaried,IT,2026Q1,42338.12,456.0,18.15,81.53,65.63,138997.16,0.5287,0.71247,1,0.1336,0.4747,-0.0895,0.0888,0.0272,-0.0262
8102,31,West,Salaried,Construction,2026Q1,59802.8,,,77.65,45.07,178507.67,0.3645,0.18644,0,0.0482,-0.0111,-0.0444,0.0417,0.0162,-0.0175
8103,51,East,Salaried,Construction,2026Q1,84334.25,624.0,19.85,50.7,65.69,61163.71,0.5162,0.13749,0,-0.0144,0.0203,-0.0379,0.0007,0.0,-0.0101
8104,33,East,Salaried,IT,2026Q1,87896.33,577.0,63.67,60.68,72.86,158099.83,0.3976,0.46065,1,0.0789,0.1747,0.109,0.0308,0.0,-0.0295
8105,33,West,SelfEmployed,IT,2026Q1,80101.37,682.0,37.23,87.31,66.37,252900.42,0.3833,0.24253,1,0.0558,-0.0698,-0.0102,0.072,0.0212,0.0504
8106,51,West,Business,Healthcare,2026Q1,66539.72,653.0,49.46,32.21,52.86,150079.13,0.606,0.11873,0,-0.018,-0.0034,0.0177,-0.0233,0.0115,0.0
8107,51,North,Business,IT,2026Q1,111219.23,532.0,71.61,53.83,66.29,232537.29,0.4766,0.4959,0,-0.0419,0.273,0.149,0.0114,0.0,0.0
8108,55,West,Salaried,Transport,2026Q1,50961.18,658.0,30.16,31.54,100.0,89888.13,0.4261,0.07691,0,-0.0181,-0.0052,-0.0123,-0.014,0.0065,-0.0072
8109,53,East,Salaried,IT,2026Q1,87029.15,653.0,42.47,64.26,78.33,256128.73,0.4364,0.1059,0,-0.0236,-0.0032,0.0047,0.0155,0.0,-0.0122
8110,49,East,Salaried,Construction,2026Q1,110213.66,588.0,48.59,37.06,53.85,341436.07,0.3982,0.14317,0,-0.0175,0.082,0.0245,-0.0246,0.0,-0.0188
8111,56,North,Business,IT,2026Q1,71981.1,,24.14,9.05,38.31,214957.51,0.6112,0.08334,0,-0.0236,0.0279,-0.0244,-0.0408,0.0,0.0
8112,60,West,Salaried,Transport,2026Q1,87679.23,730.0,60.4,74.63,24.68,113129.68,0.3283,0.08727,0,-0.0339,-0.0862,0.0231,0.0176,0.0077,-0.0085
8113,51,West,SelfEmployed,Healthcare,2026Q1,88599.41,646.0,66.62,46.48,27.17,134838.76,0.5297,0.2254,1,-0.0318,0.0079,0.083,-0.0077,0.0211,0.0501
8114,56,West,SelfEmployed,Transport,2026Q1,94374.9,534.0,58.32,78.9,26.01,234451.98,0.4392,0.60182,1,-0.0751,0.2926,0.0913,0.0865,0.0299,0.0749
8115,21,South,SelfEmployed,Retail,2026Q1,77606.27,627.0,58.54,75.61,27.46,181408.63,0.3991,0.52846,0,0.1606,0.0627,0.0912,0.0759,0.0,0.0741
8116,45,North,Business,Retail,2026Q1,79230.62,514.0,49.01,55.11,68.42,42774.74,0.4264,0.46176,1,0.0,0.2937,0.044,0.0151,0.0,0.0
8117,66,South,Salaried,Healthcare,2026Q1,107459.4,653.0,53.22,16.01,79.87,260498.67,0.2638,0.05144,0,-0.0402,-0.0018,0.0123,-0.0257,0.0,-0.0066
8118,44,South,Business,Transport,2026Q1,85708.26,580.0,66.8,57.53,50.09,202717.79,0.4193,0.33598,0,0.0065,0.1566,0.1145,0.0208,0.0,0.0
8119,56,South,Salaried,Healthcare,2026Q1,88634.68,587.0,64.96,39.77,61.48,141609.88,0.5154,0.23247,0,-0.0561,0.0937,0.0718,-0.0213,0.0,-0.0208
8120,53,East,Salaried,IT,2026Q1,58415.24,,54.13,98.66,74.59,134058.3,0.4572,0.42223,1,-0.0549,0.212,0.0659,0.1299,0.0,-0.0292
8121,43,West,Salaried,Construction,2026Q1,93960.7,596.0,33.87,60.8,71.52,52755.77,0.3544,0.20726,0,0.0093,0.0838,-0.0214,0.0211,0.0196,-0.021
8122,55,East,Business,Manufacturing,2026Q1,103383.23,634.0,5.99,81.08,68.86,139153.39,0.4821,0.06559,0,-0.0248,0.0129,-0.0708,0.0252,0.0,0.0
8123,45,South,Salaried,Retail,2026Q1,87133.27,574.0,69.1,54.21,80.94,165564.15,0.4451,0.38098,0,0.0,0.1621,0.1196,0.0115,0.0,-0.0279
8124,45,South,Salaried,Transport,2026Q1,96736.12,567.0,,79.47,71.95,74500.4,0.4343,0.503,1,0.0,0.208,0.1626,0.0864,0.0,-0.03
8125,44,East,Salaried,Construction,2026Q1,70508.16,624.0,38.21,62.94,42.41,73990.22,0.3088,0.16931,0,0.0038,0.0354,-0.0049,0.0201,0.0,-0.017
8126,40,West,SelfEmployed,Transport,2026Q1,75525.46,597.0,65.99,41.34,65.72,212853.51,0.3952,0.40011,1,0.0332,0.1294,0.1166,-0.0252,0.0285,0.0697
8127,39,East,Salaried,IT,2026Q1,38992.09,602.0,13.23,74.4,97.25,20000.0,0.4343,0.14204,0,0.0219,0.0608,-0.0876,0.0366,0.0,-0.0173
8128,45,West,Salaried,IT,2026Q1,79702.59,572.0,59.15,14.12,55.38,67373.25,0.4434,0.26706,1,0.0,0.1229,0.0633,-0.0874,0.0214,-0.0227
8129,51,North,Business,Healthcare,2026Q1,121615.09,,54.21,81.25,74.27,256141.0,0.5287,0.48336,1,-0.0409,0.212,0.0659,0.0858,0.0,0.0
8130,46,East,Business,Manufacturing,2026Q1,91446.43,,37.4,82.96,98.58,24559.69,0.2863,0.20808,1,-0.0051,0.0712,-0.0095,0.0635,0.0,0.0
8131,45,East,Salaried,Construction,2026Q1,61617.67,667.0,79.33,60.94,49.68,113383.14,0.3502,0.18576,1,0.0,-0.0324,0.101,0.0208,0.0,-0.0204
8132,75,West,Salaried,Construction,2026Q1,119522.01,613.0,43.69,37.15,33.86,332867.2,0.413,0.07388,0,-0.0863,0.0248,0.0052,-0.0119,0.0082,-0.0091
8133,58,South,Salaried,Construction,2026Q1,62430.0,597.0,62.81,23.93,59.45,111084.43,0.481,0.18632,0,-0.0534,0.0616,0.0504,-0.0452,0.0,-0.0162
8134,32,East,Salaried,IT,2026Q1,53896.8,521.0,77.78,67.22,49.02,48074.89,0.477,0.71976,0,0.0855,0.3405,0.1828,0.0476,0.0,-0.0263
8135,53,East,Business,Construction,2026Q1,86686.18,586.0,46.03,62.01,61.23,160456.36,0.4331,0.22901,1,-0.0421,0.1015,0.0207,0.0246,0.0,0.0
8136,53,East,Business,Healthcare,2026Q1,114793.8,582.0,62.05,5.53,35.48,166697.68,0.5313,0.1798,0,-0.0354,0.0857,0.0562,-0.0922,0.0,0.0
8137,75,South,Salaried,Construction,2026Q1,107694.72,624.0,47.23,39.35,36.78,92498.78,0.7334,0.06935,0,-0.0772,0.0162,0.0087,-0.0086,0.0,-0.0081
8138,54,East,Salaried,Transport,2026Q1,74085.36,,53.13,12.96,56.62,190511.92,0.4216,0.08015,0,-0.0253,0.0255,0.0215,-0.0481,0.0,-0.0114
8139,73,North,Business,Manufacturing,2026Q1,107585.5,776.0,32.39,46.74,50.49,112686.06,0.4993,0.01,0,-0.0153,-0.0377,-0.0021,-0.0005,0.0,0.0
8140,46,East,Salaried,Transport,2026Q1,80573.86,593.0,50.07,36.04,92.07,125650.05,0.5909,0.20375,0,-0.0044,0.0794,0.0293,-0.0273,0.0,-0.0193
8141,41,West,Salaried,Construction,2026Q1,76607.51,673.0,50.72,48.98,45.87,89554.59,0.3704,0.17949,1,0.0123,-0.0317,0.0226,-0.0014,0.0131,-0.0143
8142,37,North,Business,Manufacturing,2026Q1,87080.95,675.0,49.8,24.43,52.12,132479.97,0.4327,0.16141,0,0.0198,-0.0295,0.0175,-0.0333,0.0,0.0
8143,60,North,Business,Transport,2026Q1,93061.88,661.0,,78.02,69.7,147382.31,0.2675,0.15898,0,-0.0661,-0.0173,0.0606,0.0412,0.0,0.0
8144,40,North,SelfEmployed,Healthcare,2026Q1,99468.68,618.0,52.42,11.02,100.0,80834.45,0.4116,0.17936,0,0.0216,0.0508,0.037,-0.0856,0.0,0.044
8145,43,West,SelfEmployed,Retail,2026Q1,111538.61,790.0,31.51,68.62,55.67,186250.16,0.4284,0.04143,0,0.0026,-0.1454,-0.0086,0.0095,0.0053,0.0123
8146,56,East,Business,Transport,2026Q1,126981.36,560.0,56.57,72.62,79.69,132376.42,0.4315,0.43372,1,-0.0721,0.1792,0.07,0.058,0.0,0.0
8147,46,South,Salaried,Construction,2026Q1,99502.92,651.0,38.51,19.77,51.61,268598.96,0.4399,0.06269,1,-0.002,-0.0008,-0.0021,-0.0296,0.0,-0.0088
8148,52,East,Salaried,Construction,2026Q1,125709.7,667.0,50.9,38.19,33.92,306039.78,0.4614,0.08515,1,-0.0165,-0.0157,0.0155,-0.0117,0.0,-0.0098
8149,36,South,Business,Transport,2026Q1,70925.21,506.0,50.07,49.38,44.1,176317.84,0.5007,0.56707,1,0.0629,0.3382,0.0503,-0.0019,0.0,0.0
8150,24,West,Salaried,Transport,2026Q1,46251.11,522.0,59.33,8.65,53.94,135522.97,0.4925,0.48435,1,0.1415,0.2974,0.0948,-0.1224,0.0299,-0.03
8151,64,North,Business,Construction,2026Q1,83672.23,702.0,51.11,43.2,94.55,257875.01,0.4313,0.06656,0,-0.0331,-0.0363,0.0098,-0.0041,0.0,0.0
8152,63,West,Business,Healthcare,2026Q1,103549.37,638.0,57.61,15.71,77.29,194610.5,0.4612,0.07528,0,-0.0528,0.0107,0.0261,-0.0415,0.0098,0.0
8153,47,South,Salaried,Healthcare,2026Q1,56109.75,540.0,50.31,43.62,75.38,121841.11,0.4803,0.28556,0,-0.0122,0.1934,0.0425,-0.0167,0.0,-0.0264
8154,51,East,Salaried,Retail,2026Q1,105840.26,701.0,84.79,34.27,51.29,68128.68,0.355,0.10145,0,-0.0175,-0.068,0.0619,-0.0199,0.0,-0.0123
8155,40,West,SelfEmployed,Construction,2026Q1,84123.45,606.0,42.6,52.23,48.32,272133.82,0.3501,0.29923,0,0.0288,0.0919,0.0109,0.0056,0.0248,0.0596
8156,47,East,SelfEmployed,Retail,2026Q1,80540.8,682.0,39.41,39.32,41.71,227544.78,0.418,0.11826,1,-0.0052,-0.0364,-0.0011,-0.0121,0.0,0.0239
8157,75,East,Business,Healthcare,2026Q1,99064.79,733.0,57.91,55.22,75.16,214427.88,0.3464,0.02491,0,-0.0438,-0.0494,0.0106,0.0021,0.0,0.0
8158,70,East,SelfEmployed,Construction,2026Q1,84157.54,605.0,41.15,32.16,80.13,133912.64,0.5573,0.11125,0,-0.0921,0.0414,0.0023,-0.0236,0.0,0.0271
8159,53,East,Salaried,Construction,2026Q1,74480.4,486.0,60.8,0.0,78.7,178320.98,0.351,0.35412,0,-0.0518,0.2602,0.086,-0.1439,0.0,-0.0273
8160,29,North,Business,Retail,2026Q1,106473.44,565.0,28.63,41.44,33.6,111539.77,0.4173,0.32389,0,0.083,0.1517,-0.0489,-0.0216,0.0,0.0
8161,56,South,Salaried,Transport,2026Q1,107211.76,482.0,50.68,15.8,43.11,252780.64,0.5436,0.30352,1,-0.0709,0.2551,0.0451,-0.0957,0.0,-0.0269
8162,47,East,Business,Construction,2026Q1,107126.74,556.0,55.61,68.68,100.0,104118.61,0.3505,0.38876,0,-0.0134,0.2058,0.0715,0.052,0.0,0.0
8163,45,South,Salaried,IT,2026Q1,37524.6,712.0,30.45,20.56,74.6,36273.45,0.3456,0.03688,0,0.0,-0.0325,-0.0072,-0.0144,0.0,-0.0044
8164,50,East,SelfEmployed,Transport,2026Q1,87424.72,568.0,54.47,70.82,81.99,169326.68,0.4273,0.44125,0,-0.0343,0.1911,0.068,0.059,0.0,0.0704
8165,71,South,Salaried,Manufacturing,2026Q1,95624.58,,16.88,60.46,57.34,63573.16,0.6075,0.16171,0,-0.1032,0.0832,-0.0599,0.0131,0.0,-0.0137
8166,52,East,Business,Transport,2026Q1,85411.65,723.0,48.78,51.14,77.38,218734.26,0.3664,0.05916,0,-0.012,-0.0643,0.0091,0.0008,0.0,0.0
8167,61,North,Business,Retail,2026Q1,107053.46,,67.21,74.43,52.01,237607.92,0.4792,0.28009,0,-0.0945,0.0848,0.0902,0.0521,0.0,0.0
8168,55,East,Salaried,Transport,2026Q1,69418.11,633.0,,0.0,72.8,157546.38,0.4182,0.03809,0,-0.0161,0.0087,-0.0058,-0.0399,0.0,-0.0064
8169,54,West,Salaried,IT,2026Q1,75062.96,543.0,47.12,45.11,57.89,128338.0,0.4304,0.27238,1,-0.0536,0.1733,0.0278,-0.012,0.0236,-0.0249
8170,57,South,SelfEmployed,Healthcare,2026Q1,79838.8,701.0,34.76,46.82,57.98,180079.36,0.5151,0.07167,0,-0.0232,-0.0427,-0.0065,-0.0023,0.0,0.0157
8171,45,West,SelfEmployed,Transport,2026Q1,73162.26,620.0,,38.25,60.32,184746.29,0.3504,0.32082,1,0.0,0.0612,0.0706,-0.0292,0.0234,0.0561
8172,35,South,Salaried,Manufacturing,2026Q1,18000.0,671.0,61.16,48.11,15.78,28583.32,0.425,0.12712,0,0.0351,-0.0344,0.0504,-0.0032,0.0,-0.0172
8173,68,West,Salaried,Construction,2026Q1,98689.45,519.0,56.82,42.93,35.85,305768.95,0.4865,0.28637,0,-0.1472,0.2011,0.0639,-0.0177,0.024,-0.0253
8174,33,West,SelfEmployed,Construction,2026Q1,85112.82,706.0,60.22,17.28,83.1,145674.87,0.5097,0.13169,1,0.0363,-0.0926,0.0426,-0.0549,0.014,0.0328
8175,53,North,Salaried,Retail,2026Q1,69378.16,,37.45,58.63,72.41,147287.01,0.4144,0.12994,0,-0.0234,0.011,-0.005,0.0095,0.0,-0.012
8176,70,South,Business,Manufacturing,2026Q1,134283.98,568.0,46.62,36.3,71.09,318048.64,0.3408,0.11321,1,-0.1092,0.0803,0.0156,-0.0215,0.0,0.0
8177,54,West,SelfEmployed,Manufacturing,2026Q1,77082.26,588.0,29.63,54.03,33.43,95474.76,0.3475,0.24078,0,-0.0464,0.0956,-0.0378,0.0082,0.02,0.0474
8178,57,North,Business,IT,2026Q1,80448.56,581.0,33.59,48.91,49.65,202584.19,0.3741,0.16838,0,-0.0501,0.0775,-0.0179,-0.0018,0.0,0.0
8179,57,North,Business,Retail,2026Q1,121340.62,,45.14,68.99,82.43,89615.72,0.501,0.16093,1,-0.0463,0.0191,0.0121,0.0257,0.0,0.0
8180,63,North,Business,Transport,2026Q1,98321.8,625.0,67.18,87.22,31.31,254390.01,0.4045,0.23825,0,-0.1017,0.0456,0.0832,0.0704,0.0,0.0
8181,65,South,Business,Healthcare,2026Q1,113830.61,726.0,34.39,9.46,45.67,125587.27,0.4465,0.02098,0,-0.0138,-0.0238,-0.0022,-0.0115,0.0,0.0
8182,34,East,Salaried,Transport,2026Q1,40391.91,,53.24,72.34,29.89,97260.53,0.6245,0.68877,1,0.0723,0.4311,0.0619,0.0626,0.0,-0.0265
8183,64,South,Salaried,Manufacturing,2026Q1,90864.27,658.0,34.22,62.79,72.02,233352.1,0.4841,0.05933,0,-0.0413,-0.0056,-0.0075,0.0088,0.0,-0.0078
8184,49,West,Salaried,Healthcare,2026Q1,74416.5,,29.05,55.83,46.22,134870.02,0.5462,0.33988,0,-0.0258,0.2469,-0.0511,0.0156,0.0266,-0.0276
8185,42,East,Salaried,Manufacturing,2026Q1,67082.42,789.0,70.19,69.2,84.86,20000.0,0.4022,0.0743,0,0.0049,-0.176,0.028,0.0125,0.0,-0.0076
8186,38,East,Salaried,Transport,2026Q1,63817.55,719.0,66.4,86.52,63.05,146966.28,0.327,0.16483,0,0.0245,-0.1286,0.0586,0.0502,0.0,-0.0167
8187,53,South,SelfEmployed,Manufacturing,2026Q1,95152.91,614.0,35.65,34.91,67.85,183547.43,0.6034,0.10829,0,-0.0306,0.0435,-0.0113,-0.0244,0.0,0.0341
8188,44,East,SelfEmployed,IT,2026Q1,85805.08,646.0,42.81,100.0,69.9,169829.49,0.3768,0.23233,0,0.0057,0.0089,0.0113,0.1054,0.0,0.057
8189,51,South,Salaried,Construction,2026Q1,91308.61,622.0,50.91,19.86,90.03,144792.73,0.5112,0.14053,1,-0.0178,0.0271,0.0199,-0.0412,0.0,-0.0125
8190,50,West,Business,Transport,2026Q1,60383.52,575.0,32.07,41.05,72.98,178643.59,0.5309,0.18383,1,-0.023,0.0995,-0.0262,-0.0175,0.0182,0.0
8191,53,West,Business,Transport,2026Q1,125801.77,567.0,56.24,61.92,82.78,185495.31,0.3504,0.25589,0,-0.0518,0.1679,0.0684,0.0312,0.0263,0.0
8192,59,North,Business,Manufacturing,2026Q1,100253.94,615.0,22.53,36.98,47.71,58028.94,0.3203,0.07191,0,-0.0335,0.0237,-0.0293,-0.0121,0.0,0.0
8193,63,East,Salaried,Construction,2026Q1,83433.59,436.0,39.68,45.91,45.96,225665.64,0.5462,0.46805,0,-0.1253,0.3643,-0.0016,-0.0121,0.0,-0.0296
8194,63,East,Business,Healthcare,2026Q1,113986.18,,42.44,60.31,29.76,178502.6,0.328,0.04713,0,-0.0311,-0.0409,0.0023,0.0057,0.0,0.0
8195,67,East,Salaried,Healthcare,2026Q1,93128.58,,55.31,53.11,70.45,65509.77,0.5106,0.04681,0,-0.0292,-0.0509,0.0094,0.0013,0.0,-0.0045
8196,47,West,SelfEmployed,IT,2026Q1,88499.81,600.0,68.14,86.32,51.78,101515.37,0.3992,0.44369,0,-0.014,0.1334,0.1364,0.1068,0.0299,0.0742
8197,42,West,Salaried,Manufacturing,2026Q1,67145.4,715.0,31.15,78.49,57.65,27195.32,0.4967,0.0889,0,0.0061,-0.0724,-0.0143,0.0223,0.0086,-0.0095
8198,49,East,Business,IT,2026Q1,105493.26,583.0,45.61,36.94,60.38,193269.88,0.5381,0.22868,0,-0.0187,0.0942,0.0175,-0.0265,0.0,0.0
8199,45,West,Business,Manufacturing,2026Q1,62643.72,579.0,57.01,55.19,69.62,177423.38,0.4763,0.35608,1,0.0,0.1503,0.0722,0.0139,0.0265,0.0
8200,36,South,Salaried,IT,2026Q1,72802.63,,46.43,69.09,48.64,113917.4,0.4283,0.24426,0,0.0405,0.0341,0.0214,0.0371,0.0,-0.0214
8201,47,North,Salaried,Manufacturing,2026Q1,69228.27,653.0,44.57,2.42,66.67,136647.87,0.4679,0.08966,0,-0.0036,-0.0021,0.0055,-0.0456,0.0,-0.0079
8202,58,North,Salaried,Construction,2026Q1,55577.78,,60.61,52.9,35.6,44245.74,0.4457,0.29093,1,-0.0773,0.149,0.0732,0.0068,0.0,-0.0243
8203,63,North,Salaried,Construction,2026Q1,112682.12,640.0,17.81,39.66,84.08,246480.39,0.4087,0.03353,0,-0.0279,0.0046,-0.0239,-0.0058,0.0,-0.0056
8204,49,West,Salaried,Manufacturing,2026Q1,73420.12,637.0,44.09,47.06,15.53,192080.5,0.3317,0.13245,0,-0.0135,0.0157,0.0092,-0.0041,0.0133,-0.0145
8205,62,South,Salaried,Construction,2026Q1,110144.68,464.0,48.5,89.75,38.21,270998.5,0.5607,0.55966,1,-0.1142,0.4065,0.0424,0.1184,0.0,-0.0297
8206,50,West,SelfEmployed,Construction,2026Q1,102185.22,599.0,47.16,66.98,73.31,161439.92,0.4121,0.36848,0,-0.0311,0.1079,0.0302,0.0425,0.0254,0.0613
8207,24,North,Salaried,Retail,2026Q1,44388.1,,35.01,58.25,71.83,97565.75,0.4922,0.29246,0,0.1018,0.0929,-0.0205,0.0194,0.0,-0.0247
8208,35,West,SelfEmployed,IT,2026Q1,96582.73,576.0,61.8,32.45,72.26,202426.85,0.4939,0.46063,1,0.0678,0.1834,0.1038,-0.0525,0.0294,0.0725
8209,54,East,Salaried,Transport,2026Q1,80484.23,576.0,52.25,74.1,33.8,129285.51,0.3439,0.30076,0,-0.0529,0.1308,0.046,0.0537,0.0,-0.0245
8210,30,East,Salaried,Construction,2026Q1,51012.41,650.0,2.0,23.86,5.0,25775.93,0.4595,0.06532,0,0.0202,0.0,-0.0615,-0.0208,0.0,-0.0073
8211,35,West,SelfEmployed,Manufacturing,2026Q1,57743.74,509.0,57.38,45.31,87.32,141386.23,0.533,0.60605,0,0.0664,0.3668,0.083,-0.0128,0.028,0.0713
8212,33,West,Salaried,IT,2026Q1,51382.93,,45.22,57.32,60.27,70778.01,0.4153,0.15959,0,0.0343,-0.0612,0.0116,0.0098,0.0133,-0.0145
8213,48,West,Business,Manufacturing,2026Q1,100966.99,609.0,61.77,54.18,72.04,48218.51,0.4762,0.24815,0,-0.017,0.0801,0.0776,0.0099,0.0232,0.0
8214,53,West,SelfEmployed,Construction,2026Q1,78540.04,702.0,69.07,39.92,42.36,113089.19,0.4377,0.10389,1,-0.0282,-0.0812,0.0544,-0.0147,0.0133,0.0312
8215,31,North,Salaried,Healthcare,2026Q1,71710.2,575.0,48.99,32.76,59.3,62543.92,0.5911,0.30522,1,0.0743,0.1394,0.0358,-0.0446,0.0,-0.0255
8216,58,East,Salaried,Retail,2026Q1,79074.87,684.0,35.55,87.61,27.76,81714.69,0.4228,0.07081,0,-0.0311,-0.0321,-0.0068,0.0275,0.0,-0.0093
8217,50,East,SelfEmployed,Construction,2026Q1,106212.54,655.0,62.38,20.85,54.11,196581.52,0.5064,0.15204,0,-0.0186,-0.0071,0.0482,-0.0498,0.0,0.0341
8218,35,West,SelfEmployed,Construction,2026Q1,68675.08,496.0,71.53,69.06,77.21,127985.88,0.3649,0.7404,1,0.0508,0.3828,0.1243,0.0409,0.0208,0.0547
8219,50,North,SelfEmployed,Healthcare,2026Q1,85725.42,,53.18,42.52,17.26,158168.23,0.4216,0.25023,1,-0.0269,0.0801,0.0456,-0.017,0.0,0.0513
8220,42,South,Salaried,Transport,2026Q1,71418.43,790.0,47.09,27.75,100.0,58925.16,0.4255,0.02374,0,0.002,-0.0827,0.0033,-0.0075,0.0,-0.0031
8221,42,North,Salaried,Healthcare,2026Q1,77202.39,676.0,63.08,41.57,32.59,184382.64,0.3994,0.12593,0,0.0091,-0.0356,0.0436,-0.0118,0.0,-0.0141
8222,36,East,Business,Healthcare,2026Q1,84162.2,543.0,34.28,43.05,47.55,92888.27,0.5076,0.33314,0,0.0529,0.1971,-0.0257,-0.0186,0.0,0.0
8223,50,North,Salaried,IT,2026Q1,63873.68,586.0,49.58,22.94,53.03,188595.97,0.4944,0.15725,0,-0.02,0.075,0.0244,-0.0492,0.0,-0.017
8224,47,East,Business,Transport,2026Q1,127671.51,674.0,40.88,79.63,100.0,266896.01,0.46,0.1165,1,-0.0065,-0.033,0.002,0.0353,0.0,0.0
8225,47,North,Salaried,Manufacturing,2026Q1,90169.52,641.0,57.14,54.47,55.22,227781.08,0.3612,0.13537,0,-0.0078,0.0131,0.0417,0.0072,0.0,-0.0171
8226,49,North,Salaried,Healthcare,2026Q1,96867.1,515.0,44.69,25.64,72.13,234359.82,0.5122,0.30716,0,-0.0236,0.2053,0.0189,-0.0636,0.0,-0.0253
8227,53,North,Salaried,Retail,2026Q1,104986.17,498.0,45.23,31.58,36.75,97725.12,0.426,0.29631,0,-0.0508,0.241,0.0225,-0.0501,0.0,-0.0268
8228,48,East,Salaried,Healthcare,2026Q1,75472.45,666.0,57.08,7.76,49.12,209591.05,0.3928,0.05884,0,-0.0061,-0.0133,0.0208,-0.0442,0.0,-0.0089
8229,28,South,Business,Healthcare,2026Q1,91170.63,599.0,70.12,54.87,60.88,241461.73,0.585,0.41592,0,0.1117,0.1301,0.1388,0.0143,0.0,0.0
8230,49,North,Business,Retail,2026Q1,119503.47,691.0,58.25,39.73,22.57,281904.53,0.4855,0.08356,1,-0.0099,-0.0459,0.0267,-0.011,0.0,0.0
8231,39,South,Salaried,Transport,2026Q1,96867.18,641.0,61.11,14.58,35.7,191780.15,0.4365,0.12937,0,0.0192,0.0116,0.0439,-0.0597,0.0,-0.0152
8232,62,West,SelfEmployed,IT,2026Q1,116752.09,562.0,64.79,26.45,48.97,257307.83,0.4543,0.34196,1,-0.1089,0.162,0.094,-0.0629,0.0248,0.0596
8233,55,North,Business,Retail,2026Q1,96638.62,615.0,43.12,34.03,69.7,182011.97,0.5078,0.10496,0,-0.0333,0.0356,0.0065,-0.022,0.0,0.0
8234,61,South,Salaried,Transport,2026Q1,115281.79,589.0,51.32,28.88,59.14,345939.09,0.5447,0.17344,0,-0.0606,0.0603,0.024,-0.032,0.0,-0.0145
8235,44,South,Salaried,Manufacturing,2026Q1,52695.07,638.0,46.29,100.0,73.71,71438.16,0.4672,0.23389,0,0.005,0.0228,0.0218,0.0905,0.0,-0.0222
