customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,shap_age,shap_bureau_score,shap_dti,shap_utilization,shap_region,shap_employment_type
2067,55,South,Business,Healthcare,2025Q3,96610.26,647.0,24.91,77.97,63.61,74796.66,0.4269,0.11108,0,-0.0289,0.003,-0.0314,0.0272,0.0,0.0
2068,44,North,Salaried,IT,2025Q3,89248.9,617.0,29.54,60.29,72.41,257221.84,0.5292,0.13457,0,0.0035,0.0398,-0.0281,0.0148,0.0,-0.0156
2069,50,East,Business,IT,2025Q3,111928.04,705.0,27.69,53.63,27.91,330648.3,0.367,0.04497,0,-0.0074,-0.0395,-0.0136,0.0021,0.0,0.0
2070,42,South,Business,Transport,2025Q3,83268.88,765.0,33.94,15.66,65.71,258334.49,0.3968,0.02304,0,0.002,-0.0582,-0.0031,-0.0123,0.0,0.0
2071,40,North,Salaried,Transport,2025Q3,89193.65,735.0,22.58,36.44,46.5,96183.89,0.4693,0.04002,0,0.0042,-0.047,-0.0131,-0.0056,0.0,-0.0041
2072,29,East,Business,Manufacturing,2025Q3,79691.38,768.0,3.48,30.39,70.84,182306.05,0.2888,0.02742,0,0.0081,-0.0555,-0.0232,-0.0058,0.0,0.0
2073,22,South,Business,Manufacturing,2025Q3,75719.65,671.0,21.32,29.91,41.33,133467.79,0.598,0.09641,0,0.0466,-0.0236,-0.0404,-0.0247,0.0,0.0
2074,41,East,Salaried,IT,2025Q3,33602.52,594.0,37.22,48.34,80.84,85509.97,0.4,0.20982,0,0.017,0.0793,-0.0089,-0.0031,0.0,-0.0195
2075,45,West,Salaried,Healthcare,2025Q3,59123.42,,35.63,53.3,55.13,98095.91,0.4088,0.18983,0,0.0,0.0709,-0.0138,0.006,0.0178,-0.0192
2076,30,North,Salaried,Transport,2025Q3,46599.5,,46.83,54.16,47.7,80553.85,0.3927,0.08499,0,0.0225,-0.1193,0.0082,0.0031,0.0,-0.0081
2077,44,West,Salaried,Manufacturing,2025Q3,69964.21,533.0,51.48,75.75,45.55,64751.49,0.5277,0.48453,1,0.007,0.2755,0.0567,0.0759,0.0298,-0.03
2078,45,East,Salaried,Retail,2025Q3,78658.32,762.0,30.81,58.64,77.48,153361.0,0.4551,0.03173,0,0.0,-0.0715,-0.0064,0.0031,0.0,-0.004
2079,21,East,Business,Healthcare,2025Q3,72794.51,606.0,12.63,20.99,45.54,228911.06,0.5628,0.19757,0,0.0697,0.0537,-0.0861,-0.0514,0.0,0.0
2080,34,South,Salaried,Healthcare,2025Q3,71843.45,791.0,44.45,52.46,81.21,164219.56,0.373,0.03354,1,0.0101,-0.1226,0.0032,0.0011,0.0,-0.0048
2081,48,South,Salaried,IT,2025Q3,66971.0,655.0,37.84,60.86,64.27,188880.88,0.4522,0.1126,0,-0.0083,-0.0054,-0.0042,0.0118,0.0,-0.012
2082,48,North,Salaried,Transport,2025Q3,91744.53,709.0,33.86,75.77,32.29,54884.09,0.2838,0.08544,1,-0.0055,-0.0546,-0.0082,0.0172,0.0,-0.008
2083,31,West,Business,IT,2025Q3,111567.19,822.0,57.53,44.61,60.52,218954.58,0.2816,0.05097,0,0.0143,-0.1946,0.013,-0.0029,0.0049,0.0
2084,46,East,Salaried,Manufacturing,2025Q3,71140.15,,45.21,44.82,60.94,160619.7,0.4244,0.11292,0,-0.0031,0.014,0.0111,-0.0071,0.0,-0.0139
2085,55,South,Salaried,Healthcare,2025Q3,73653.97,636.0,39.97,71.74,31.64,105860.96,0.461,0.11079,0,-0.0342,0.016,-0.0001,0.0261,0.0,-0.0138
2086,53,East,Business,Healthcare,2025Q3,86464.03,613.0,40.62,51.93,60.17,93450.15,0.4368,0.12079,0,-0.0309,0.045,0.0016,0.0029,0.0,0.0
2087,43,North,Salaried,IT,2025Q3,76338.42,592.0,51.6,12.84,70.84,106853.37,0.4897,0.21032,0,0.0077,0.0721,0.0302,-0.0722,0.0,-0.0176
2088,39,North,Business,Healthcare,2025Q3,76736.26,638.0,26.97,8.12,82.56,156004.77,0.4272,0.06805,0,0.0118,0.0094,-0.0219,-0.0467,0.0,0.0
2089,37,East,Salaried,Construction,2025Q3,38254.09,622.0,23.92,88.5,81.69,50206.88,0.4186,0.2194,0,0.0332,0.0445,-0.0561,0.0634,0.0,-0.0198
2090,49,South,Salaried,Construction,2025Q3,53978.47,575.0,34.25,10.3,100.0,20000.0,0.6458,0.09929,0,-0.0127,0.0659,-0.0131,-0.0619,0.0,-0.0137
2091,46,East,Salaried,Construction,2025Q3,95863.42,646.0,19.15,44.32,60.01,257787.89,0.4078,0.11117,0,-0.0019,0.0029,-0.0338,-0.0048,0.0,-0.0086
2092,51,East,Business,Transport,2025Q3,120072.29,691.0,37.27,67.43,71.08,346279.16,0.4941,0.0655,0,-0.0136,-0.041,-0.0042,0.0144,0.0,0.0
2093,45,East,SelfEmployed,Healthcare,2025Q3,113398.01,599.0,39.55,9.18,47.88,289708.59,0.3409,0.17077,0,0.0,0.0652,-0.0013,-0.0804,0.0,0.0382
2094,53,East,Salaried,Manufacturing,2025Q3,87873.48,649.0,36.9,24.21,97.68,176273.23,0.4377,0.08045,0,-0.0152,0.0007,-0.0039,-0.0218,0.0,-0.0078
2095,45,North,SelfEmployed,Transport,2025Q3,66763.7,,32.22,20.57,42.18,173174.13,0.3364,0.03073,0,0.0,-0.0688,-0.0056,-0.014,0.0,0.0088
2096,53,East,Salaried,Manufacturing,2025Q3,75915.71,563.0,64.45,87.62,96.78,171845.95,0.6164,0.42676,1,-0.0548,0.1969,0.1101,0.1023,0.0,-0.0292
2097,54,East,Business,Construction,2025Q3,72855.02,791.0,53.05,92.4,94.22,201652.76,0.3335,0.04592,0,-0.013,-0.1446,0.0107,0.0186,0.0,0.0
2098,35,North,Business,IT,2025Q3,55061.94,614.0,36.45,31.85,44.3,126662.51,0.4376,0.18348,0,0.0365,0.0496,-0.0104,-0.0334,0.0,0.0
2099,24,North,Salaried,Retail,2025Q3,62294.73,674.0,39.49,60.75,80.73,64810.48,0.3532,0.19268,0,0.0658,-0.0395,-0.0014,0.0169,0.0,-0.0171
2100,61,North,Salaried,Construction,2025Q3,100702.21,747.0,,54.78,69.13,183606.32,0.3229,0.039,0,-0.0222,-0.071,0.0135,0.0022,0.0,-0.0051
2101,47,North,Salaried,Manufacturing,2025Q3,113650.72,768.0,28.65,41.82,51.76,303599.85,0.3801,0.02989,0,-0.0013,-0.0564,-0.0057,-0.0023,0.0,-0.0029
2102,25,South,Business,Manufacturing,2025Q3,72104.32,692.0,22.55,12.21,57.28,138506.14,0.4418,0.06972,0,0.0271,-0.0347,-0.025,-0.0339,0.0,0.0
2103,36,North,Salaried,Manufacturing,2025Q3,44058.97,613.0,41.63,98.76,65.31,108784.51,0.5251,0.39113,0,0.0513,0.08,0.0069,0.1102,0.0,-0.0263
2104,52,East,Business,Construction,2025Q3,95705.43,,44.62,8.05,67.21,127465.14,0.3962,0.09676,0,-0.0208,0.0387,0.0088,-0.06,0.0,0.0
2105,41,North,Salaried,Manufacturing,2025Q3,67915.73,621.0,45.82,52.67,89.88,179735.62,0.39,0.16713,0,0.0162,0.0431,0.0168,0.0048,0.0,-0.0187
2106,38,North,SelfEmployed,Retail,2025Q3,69457.83,788.0,51.24,33.75,71.42,197151.46,0.482,0.04815,0,0.0085,-0.1439,0.0097,-0.0101,0.0,0.0125
2107,59,South,Salaried,Transport,2025Q3,95387.49,634.0,26.28,70.18,44.6,243062.89,0.5606,0.07334,0,-0.0375,0.0134,-0.0251,0.0179,0.0,-0.0103
2108,32,North,Business,Healthcare,2025Q3,58039.49,,15.46,66.61,74.87,126495.01,0.4096,0.11276,0,0.0276,-0.0355,-0.0523,0.0161,0.0,0.0
2109,35,West,Salaried,Construction,2025Q3,69952.99,589.0,28.65,26.47,25.05,220170.13,0.4861,0.17917,0,0.0379,0.0796,-0.0361,-0.0457,0.0171,-0.0185
2110,46,South,Salaried,Manufacturing,2025Q3,89228.14,,47.31,30.62,52.27,220904.19,0.5852,0.1636,1,-0.0044,0.0927,0.0218,-0.0389,0.0,-0.0194
2111,48,North,Salaried,Healthcare,2025Q3,104855.28,662.0,23.25,13.9,54.19,281722.6,0.6352,0.03908,0,-0.0038,-0.006,-0.0168,-0.0228,0.0,-0.0055
2112,49,North,Salaried,Healthcare,2025Q3,85786.77,638.0,7.06,52.29,73.17,151005.36,0.4652,0.05531,1,-0.0071,0.0075,-0.0528,0.0016,0.0,-0.0076
2113,54,South,Business,Construction,2025Q3,118476.17,643.0,40.31,63.64,95.42,91499.78,0.4902,0.14321,0,-0.0301,0.0081,0.0007,0.0167,0.0,0.0
2114,46,East,Salaried,Transport,2025Q3,69509.87,,28.93,38.28,64.35,159731.5,0.47,0.20153,0,-0.0043,0.1099,-0.0362,-0.0225,0.0,-0.0191
2115,49,East,Business,IT,2025Q3,89722.78,655.0,10.37,42.61,52.77,173726.4,0.3073,0.05614,0,-0.0064,-0.0031,-0.0418,-0.005,0.0,0.0
2116,41,South,SelfEmployed,Construction,2025Q3,105261.25,765.0,39.19,89.97,46.03,309182.37,0.415,0.08277,0,0.0086,-0.1666,-0.0013,0.0316,0.0,0.0213
2117,45,East,Salaried,Transport,2025Q3,51911.48,602.0,31.82,68.6,76.7,119082.98,0.554,0.17867,1,0.0,0.0669,-0.026,0.0313,0.0,-0.0188
2118,45,South,Salaried,Manufacturing,2025Q3,69343.47,721.0,64.82,77.65,56.1,226261.52,0.3424,0.15418,0,0.0,-0.1073,0.0423,0.0301,0.0,-0.013
2119,46,East,Salaried,IT,2025Q3,97812.03,424.0,39.42,0.0,49.94,214670.71,0.3582,0.43396,0,-0.0069,0.3819,-0.0029,-0.1487,0.0,-0.0298
2120,52,East,Salaried,Manufacturing,2025Q3,79099.99,605.0,47.38,60.04,79.03,150149.04,0.4905,0.20611,0,-0.031,0.0626,0.021,0.0173,0.0,-0.0186
2121,50,North,Salaried,Transport,2025Q3,75959.16,530.0,37.72,53.53,83.39,207395.34,0.329,0.27838,0,-0.0297,0.1919,-0.0095,0.0087,0.0,-0.0253
2122,44,East,Business,IT,2025Q3,85924.02,744.0,28.44,20.46,40.81,71135.05,0.2688,0.03773,0,0.0008,-0.0472,-0.0071,-0.0115,0.0,0.0
2123,35,East,Salaried,Transport,2025Q3,69708.73,720.0,30.2,25.03,30.07,217241.67,0.2722,0.03644,0,0.0106,-0.0473,-0.0092,-0.0148,0.0,-0.0054
2124,45,South,Salaried,Construction,2025Q3,96149.51,590.0,55.3,43.19,58.04,256940.66,0.2883,0.26106,1,0.0,0.0976,0.0504,-0.015,0.0,-0.0222
2125,44,West,SelfEmployed,Manufacturing,2025Q3,100336.17,680.0,,18.48,37.2,310831.3,0.5016,0.10454,0,0.0029,-0.0389,0.0192,-0.0454,0.0119,0.0278
2126,46,West,Business,IT,2025Q3,92706.23,742.0,14.18,30.43,34.46,77327.02,0.4064,0.03831,0,-0.0007,-0.0425,-0.0169,-0.0067,0.0029,0.0
2127,68,North,Business,IT,2025Q3,131962.99,,18.02,37.84,39.19,342310.05,0.5563,0.01513,0,-0.0118,-0.0266,-0.0072,-0.0021,0.0,0.0
2128,38,East,Salaried,Retail,2025Q3,76452.27,632.0,18.91,60.62,80.93,118410.9,0.4926,0.09304,1,0.0195,0.0197,-0.0529,0.013,0.0,-0.0135
2129,49,East,Business,Construction,2025Q3,110664.16,510.0,,32.45,73.01,81143.99,0.6414,0.3541,1,-0.027,0.2713,0.0687,-0.0512,0.0,0.0
2130,56,East,SelfEmployed,Transport,2025Q3,75989.35,599.0,10.3,38.16,100.0,98584.71,0.3938,0.11818,0,-0.0329,0.0426,-0.0707,-0.0142,0.0,0.0252
2131,45,South,Salaried,Healthcare,2025Q3,107893.95,712.0,50.58,70.54,47.16,119332.43,0.4348,0.10197,0,0.0,-0.0747,0.0162,0.0186,0.0,-0.0105
2132,70,West,Salaried,Healthcare,2025Q3,103063.83,803.0,44.37,9.19,86.6,159465.48,0.272,0.01,0,-0.0087,-0.0364,0.0007,-0.0054,0.001,-0.0011
2133,40,East,Business,Manufacturing,2025Q3,37630.43,656.0,40.35,53.0,69.87,108704.98,0.4032,0.14127,0,0.0158,-0.008,0.0008,0.0042,0.0,0.0
2134,48,East,Business,Construction,2025Q3,124171.49,619.0,30.43,56.57,48.87,272546.13,0.5531,0.13436,0,-0.0105,0.0365,-0.0248,0.0093,0.0,0.0
2135,35,North,Business,Retail,2025Q3,82690.99,823.0,57.02,57.17,57.07,172048.25,0.3637,0.04969,0,0.0098,-0.1826,0.0115,0.0033,0.0,0.0
2136,40,South,Business,Retail,2025Q3,79981.11,688.0,39.82,36.97,48.78,227356.14,0.3954,0.07286,0,0.0102,-0.0383,-0.0003,-0.0129,0.0,0.0
2137,47,West,Salaried,Manufacturing,2025Q3,67497.7,577.0,,24.57,65.17,189861.8,0.4513,0.11913,0,-0.006,0.0615,-0.0631,-0.0357,0.0119,-0.0131
2138,53,East,Business,Retail,2025Q3,106711.03,652.0,18.62,81.43,79.73,312425.22,0.4383,0.08643,0,-0.0212,-0.0019,-0.0439,0.028,0.0,0.0
2139,48,North,Business,Construction,2025Q3,78309.0,,11.68,29.16,52.63,231374.56,0.4118,0.02116,0,-0.002,-0.0307,-0.0175,-0.0066,0.0,0.0
2140,58,West,SelfEmployed,Transport,2025Q3,85915.68,655.0,57.21,23.43,76.97,254188.27,0.5324,0.11855,0,-0.0462,-0.0062,0.0336,-0.0399,0.0128,0.0298
2141,43,East,Business,Manufacturing,2025Q3,79848.19,714.0,60.79,48.44,85.42,80855.52,0.3474,0.0884,0,0.0049,-0.0832,0.0316,-0.0017,0.0,0.0
2142,40,East,Business,IT,2025Q3,81839.55,551.0,55.38,31.74,89.88,156330.64,0.4456,0.36968,0,0.031,0.1953,0.0661,-0.0512,0.0,0.0
2143,74,North,Business,Transport,2025Q3,108426.25,562.0,35.71,71.12,36.54,202013.76,0.4661,0.13101,1,-0.1426,0.0948,-0.0121,0.0319,0.0,0.0
2144,48,East,Business,Construction,2025Q3,109650.65,610.0,15.18,42.17,59.02,67160.79,0.3692,0.10844,0,-0.0079,0.0336,-0.0549,-0.0089,0.0,0.0
2145,36,North,Salaried,Transport,2025Q3,73379.12,641.0,21.14,73.97,74.19,63586.72,0.3949,0.12756,1,0.0278,0.0116,-0.0521,0.0313,0.0,-0.0152
2146,36,South,Business,IT,2025Q3,90574.66,683.0,22.18,57.87,38.27,170974.54,0.4773,0.08968,0,0.0185,-0.0342,-0.0335,0.0074,0.0,0.0
2147,34,East,Salaried,Manufacturing,2025Q3,77690.84,703.0,37.27,39.46,33.81,245903.13,0.343,0.07202,0,0.0185,-0.0513,-0.0038,-0.0092,0.0,-0.0087
2148,54,West,Salaried,Construction,2025Q3,83024.3,828.0,60.2,72.51,59.47,169089.59,0.5871,0.02723,0,-0.0082,-0.1486,0.0097,0.0069,0.0033,-0.0037
2149,40,South,Salaried,Construction,2025Q3,53734.43,610.0,60.14,33.68,51.74,124862.42,0.5724,0.25642,0,0.0228,0.0656,0.0607,-0.0351,0.0,-0.0211
2150,45,West,Salaried,IT,2025Q3,109093.1,639.0,30.19,40.96,56.55,122931.65,0.4455,0.09971,0,0.0,0.0109,-0.0201,-0.0107,0.0108,-0.0119
2151,43,West,Business,Retail,2025Q3,106495.62,612.0,2.22,59.64,50.57,126219.26,0.4869,0.13362,1,0.0058,0.0375,-0.1047,0.0117,0.0121,0.0
2152,52,North,Salaried,Retail,2025Q3,111930.89,,19.33,52.99,100.0,329543.94,0.4601,0.03144,0,-0.0058,-0.0386,-0.0136,0.001,0.0,-0.0034
2153,35,North,Salaried,Transport,2025Q3,86221.69,737.0,57.02,33.18,50.77,113338.67,0.4419,0.06553,0,0.0159,-0.0923,0.0188,-0.0141,0.0,-0.0081
2154,32,East,Business,IT,2025Q3,71613.31,630.0,41.71,14.2,71.71,167341.65,0.4421,0.12049,0,0.04,0.0254,0.0042,-0.0622,0.0,0.0
2155,46,East,Salaried,Transport,2025Q3,35236.4,800.0,32.31,47.59,70.37,20000.0,0.5951,0.01647,0,-0.0005,-0.0735,-0.0031,-0.0006,0.0,-0.0024
2156,51,South,Business,Healthcare,2025Q3,74876.26,612.0,31.19,32.0,26.22,55799.43,0.3833,0.13447,0,-0.0175,0.0347,-0.0185,-0.023,0.0,0.0
2157,48,East,Business,Retail,2025Q3,105757.4,,25.99,48.65,89.32,182752.07,0.3685,0.04222,0,-0.0033,-0.0499,-0.0119,-0.0006,0.0,0.0
2158,35,East,Salaried,Retail,2025Q3,65768.54,759.0,18.74,38.74,72.52,123503.63,0.3952,0.02863,0,0.0067,-0.0591,-0.0142,-0.0039,0.0,-0.0035
2159,51,East,Salaried,IT,2025Q3,74442.7,567.0,71.15,32.21,63.14,52421.25,0.5082,0.26551,0,-0.0355,0.1475,0.1091,-0.0455,0.0,-0.0251
2160,36,East,Business,IT,2025Q3,38580.04,699.0,65.5,42.1,81.15,88389.99,0.5713,0.18093,0,0.0275,-0.0779,0.0507,-0.0118,0.0,0.0
2161,38,North,Business,Healthcare,2025Q3,85063.71,475.0,24.85,46.38,59.04,62452.57,0.4886,0.41783,1,0.0481,0.3472,-0.0756,-0.0108,0.0,0.0
2162,34,North,Salaried,Healthcare,2025Q3,47227.99,716.0,9.94,63.29,77.64,120979.78,0.4507,0.05193,0,0.0129,-0.0487,-0.0381,0.0071,0.0,-0.0061
2163,58,North,Salaried,IT,2025Q3,75261.11,585.0,40.7,57.31,22.48,157014.3,0.4811,0.17844,0,-0.0566,0.0771,0.0019,0.0118,0.0,-0.0173
2164,51,West,Salaried,Healthcare,2025Q3,97301.87,,35.64,94.08,76.35,163286.13,0.4037,0.07942,0,-0.0159,-0.0592,-0.008,0.038,0.0101,-0.0112
2165,51,West,Business,Manufacturing,2025Q3,78475.44,711.0,48.05,51.11,63.67,173969.95,0.5055,0.06716,0,-0.0127,-0.0628,0.0106,0.0009,0.008,0.0
2166,58,East,Salaried,Transport,2025Q3,71493.59,736.0,51.67,33.2,63.99,20000.0,0.4317,0.03135,0,-0.0142,-0.0491,0.0069,-0.0073,0.0,-0.0042
2167,75,North,Salaried,Construction,2025Q3,106940.45,721.0,19.28,44.34,43.15,195923.95,0.4817,0.01767,0,-0.0193,-0.0174,-0.0076,-0.001,0.0,-0.0019
2168,25,East,Salaried,Retail,2025Q3,74302.52,664.0,58.48,60.5,55.62,107503.31,0.3992,0.22318,0,0.0864,-0.029,0.0603,0.022,0.0,-0.0224
2169,36,North,SelfEmployed,Transport,2025Q3,69251.29,634.0,32.35,70.08,55.04,58338.99,0.3898,0.199,0,0.0434,0.0309,-0.0293,0.0416,0.0,0.0509
2170,37,South,Salaried,Transport,2025Q3,95809.88,,47.73,77.51,37.22,82401.59,0.3983,0.1555,0,0.0328,-0.0088,0.0232,0.0467,0.0,-0.0195
2171,35,North,Salaried,Manufacturing,2025Q3,44583.95,584.0,33.82,25.63,67.17,122954.4,0.4745,0.16547,1,0.0386,0.0862,-0.0194,-0.0483,0.0,-0.0188
2172,32,East,Business,Healthcare,2025Q3,53727.0,646.0,52.76,76.17,91.46,142405.51,0.5183,0.22427,0,0.0663,0.0087,0.0478,0.0579,0.0,0.0
2173,41,North,Business,Manufacturing,2025Q3,60292.85,640.0,2.0,46.99,31.57,42324.14,0.5987,0.08426,0,0.0073,0.0072,-0.0721,-0.0025,0.0,0.0
2174,31,East,Salaried,IT,2025Q3,34260.69,606.0,49.81,27.61,69.8,61068.08,0.4569,0.24581,0,0.0599,0.0719,0.0318,-0.0495,0.0,-0.0213
2175,48,West,Business,Healthcare,2025Q3,100357.88,542.0,24.69,43.52,51.59,172275.51,0.6144,0.24812,1,-0.016,0.1566,-0.0613,-0.0148,0.0217,0.0
2176,45,East,Business,Retail,2025Q3,73999.79,573.0,39.18,74.64,49.28,42711.14,0.5045,0.29503,1,0.0,0.1466,-0.0035,0.0589,0.0,0.0
2177,49,North,SelfEmployed,Retail,2025Q3,62816.54,446.0,57.92,58.06,61.5,149638.52,0.4454,0.74471,0,-0.0221,0.5055,0.0777,0.02,0.0,0.0644
2178,50,West,Salaried,Manufacturing,2025Q3,87936.34,639.0,25.15,21.34,61.8,243339.88,0.4409,0.077,0,-0.0095,0.0073,-0.0216,-0.0255,0.0073,-0.0081
2179,51,East,Salaried,IT,2025Q3,96831.09,685.0,22.64,21.5,63.69,297155.75,0.4768,0.0296,0,-0.0062,-0.0157,-0.0139,-0.0136,0.0,-0.0043
2180,40,South,Salaried,Manufacturing,2025Q3,91015.45,478.0,32.05,20.89,37.38,164341.0,0.5554,0.33202,0,0.0319,0.2864,-0.0376,-0.0842,0.0,-0.0283
2181,67,East,Business,Retail,2025Q3,127155.12,,,31.91,81.8,211904.04,0.38,0.04225,0,-0.0297,-0.0118,-0.007,-0.0086,0.0,0.0
2182,47,West,SelfEmployed,Transport,2025Q3,69874.14,652.0,21.2,49.7,61.62,68952.83,0.3983,0.12577,0,-0.0061,-0.0024,-0.0459,-0.0004,0.0122,0.0284
2183,24,South,Business,Retail,2025Q3,77669.64,580.0,39.7,23.22,71.88,144699.91,0.4252,0.30792,0,0.1038,0.1292,-0.0012,-0.0697,0.0,0.0
2184,33,East,SelfEmployed,Healthcare,2025Q3,82743.69,631.0,40.53,38.58,84.29,161117.78,0.4183,0.19903,0,0.0533,0.0345,0.0018,-0.0249,0.0,0.0481
2185,25,South,Salaried,Healthcare,2025Q3,50052.1,731.0,45.41,78.84,21.58,57043.52,0.4236,0.11086,0,0.0495,-0.1332,0.0114,0.0332,0.0,-0.0137
2186,44,North,SelfEmployed,Manufacturing,2025Q3,86665.54,594.0,24.89,83.59,72.61,201531.84,0.5981,0.30542,0,0.0057,0.1087,-0.0657,0.0752,0.0,0.0574
2187,43,East,Salaried,Healthcare,2025Q3,52270.87,665.0,22.9,82.11,56.72,97233.44,0.3886,0.09462,0,0.0052,-0.0166,-0.0369,0.0313,0.0,-0.0119
2188,39,North,Business,Healthcare,2025Q3,74903.2,684.0,36.1,8.51,80.38,150443.94,0.2844,0.04718,0,0.009,-0.0253,-0.0046,-0.0356,0.0,0.0
2189,66,South,Business,Healthcare,2025Q3,117192.17,604.0,34.08,84.82,43.97,263840.96,0.3073,0.13557,1,-0.0912,0.0539,-0.0158,0.046,0.0,0.0
2190,50,South,Salaried,Construction,2025Q3,108235.77,729.0,34.39,50.02,78.71,322066.42,0.4652,0.03813,0,-0.0057,-0.0498,-0.0045,0.0,0.0,-0.0048
2191,52,North,Salaried,Manufacturing,2025Q3,103625.91,687.0,26.68,49.72,38.9,157722.46,0.3709,0.06682,0,-0.0102,-0.0233,-0.0143,-0.0002,0.0,-0.006
2192,34,South,Business,Manufacturing,2025Q3,93595.45,643.0,43.28,70.64,68.04,290072.93,0.4515,0.1974,0,0.0487,0.013,0.0111,0.0399,0.0,0.0
2193,33,East,Business,Healthcare,2025Q3,82234.6,821.0,22.92,63.48,65.69,196549.67,0.311,0.02446,0,0.0069,-0.1179,-0.0097,0.0036,0.0,0.0
2194,44,South,Salaried,Transport,2025Q3,74345.85,729.0,36.05,6.89,56.89,168174.63,0.388,0.0415,0,0.0008,-0.0376,-0.0023,-0.0188,0.0,-0.0036
2195,46,North,Business,Healthcare,2025Q3,66443.2,545.0,33.1,34.53,39.36,113565.91,0.4382,0.20694,0,-0.0052,0.1501,-0.0261,-0.0356,0.0,0.0
2196,24,West,Business,Construction,2025Q3,57660.88,,37.46,39.95,52.63,56310.89,0.3782,0.24629,0,0.0861,0.0292,-0.009,-0.0217,0.0202,0.0
2197,42,West,Business,Manufacturing,2025Q3,74448.61,828.0,56.96,18.73,78.46,38491.98,0.4641,0.02047,0,0.0018,-0.1208,0.0066,-0.0102,0.0026,0.0
2198,44,South,Salaried,Retail,2025Q3,86045.67,593.0,16.97,69.94,89.76,188909.5,0.5522,0.17307,0,0.0038,0.0688,-0.0729,0.0301,0.0,-0.017
2199,42,South,Salaried,Healthcare,2025Q3,90909.06,665.0,2.0,79.66,99.08,278491.82,0.4734,0.10576,0,0.0054,-0.0118,-0.0704,0.0205,0.0,-0.0085
2200,35,North,Salaried,IT,2025Q3,80858.32,744.0,28.49,47.77,70.54,249250.34,0.5581,0.05028,0,0.0104,-0.0705,-0.0107,-0.0011,0.0,-0.0053
2201,38,North,Business,Construction,2025Q3,106588.0,704.0,19.58,54.57,65.03,92692.53,0.3034,0.06451,0,0.0106,-0.0455,-0.0288,0.0032,0.0,0.0
2202,42,South,Salaried,Healthcare,2025Q3,75200.64,714.0,2.0,47.75,68.98,102694.46,0.3882,0.02538,0,0.0023,-0.0288,-0.032,-0.0008,0.0,-0.0037
2203,45,West,Salaried,IT,2025Q3,58907.26,710.0,65.94,50.18,98.57,127782.57,0.3786,0.10711,0,0.0,-0.0831,0.0415,0.0002,0.0112,-0.0123
2204,51,East,Business,Manufacturing,2025Q3,96101.21,662.0,46.96,72.59,70.41,161022.28,0.4801,0.12548,0,-0.0211,-0.0164,0.0157,0.029,0.0,0.0
2205,56,South,Salaried,Transport,2025Q3,73452.93,606.0,48.67,9.16,61.74,75061.08,0.3421,0.07786,0,-0.031,0.0355,0.0144,-0.053,0.0,-0.0112
2206,41,West,Business,Healthcare,2025Q3,99841.48,690.0,33.43,58.69,54.49,222840.48,0.4669,0.0712,0,0.0097,-0.0476,-0.0126,0.0091,0.0104,0.0
2207,39,South,SelfEmployed,Transport,2025Q3,72736.43,633.0,44.73,48.26,56.8,118462.36,0.318,0.2025,0,0.0282,0.0312,0.0162,-0.0037,0.0,0.0484
2208,49,North,Business,IT,2025Q3,93426.43,627.0,31.24,32.3,67.73,248551.52,0.4954,0.09955,1,-0.0105,0.0206,-0.0169,-0.0208,0.0,0.0
2209,51,South,Salaried,IT,2025Q3,94485.2,761.0,51.03,36.93,44.97,108401.15,0.481,0.0394,0,-0.0057,-0.0696,0.0063,-0.0053,0.0,-0.004
2210,39,North,Salaried,Retail,2025Q3,57860.3,634.0,41.03,88.31,47.47,174389.92,0.3425,0.20124,0,0.0278,0.0291,0.0036,0.0697,0.0,-0.0215
2211,53,West,Salaried,Manufacturing,2025Q3,101151.58,776.0,37.42,18.79,58.72,272438.41,0.354,0.01886,0,-0.0045,-0.0509,-0.0009,-0.0081,0.002,-0.0023
2212,55,South,Salaried,Manufacturing,2025Q3,61343.27,677.0,38.62,44.29,50.96,106805.46,0.5133,0.04525,0,-0.018,-0.0192,-0.0016,-0.004,0.0,-0.0072
2213,58,East,Salaried,Healthcare,2025Q3,93817.92,649.0,61.45,83.85,71.93,257094.01,0.5392,0.15035,0,-0.0576,0.0015,0.0522,0.0499,0.0,-0.0176
2214,64,South,Business,IT,2025Q3,107063.82,,40.68,20.06,73.48,205868.48,0.3532,0.11772,0,-0.0891,0.1158,0.0019,-0.0572,0.0,0.0
2215,34,West,Business,Construction,2025Q3,96592.15,,21.53,37.96,65.25,174143.49,0.4037,0.03463,0,0.0061,-0.0921,-0.0101,-0.0035,0.0026,0.0
2216,44,East,Business,Healthcare,2025Q3,65961.27,660.0,43.38,48.93,69.8,116018.37,0.4763,0.12547,0,0.003,-0.0122,0.007,-0.0014,0.0,0.0
2217,44,South,Salaried,Transport,2025Q3,48145.76,506.0,45.82,57.08,62.35,72928.62,0.4772,0.44357,0,0.0069,0.2992,0.0284,0.0208,0.0,-0.0297
2218,43,North,Business,Transport,2025Q3,103300.8,727.0,35.68,46.23,5.0,126501.3,0.5154,0.05862,0,0.0028,-0.063,-0.0045,-0.0023,0.0,0.0
2219,37,West,Salaried,IT,2025Q3,62363.4,657.0,37.17,28.3,42.48,63221.17,0.3813,0.1592,0,0.0196,-0.0076,-0.0055,-0.0276,0.011,-0.012
